calls_ivr_id,gen_customer_phone,gen_document_identification
1671042944.11595,400005488,10007563
1671043262.3571191,400005488,10007563
1671048776.3574331,400005488,10007563
1671349251.3305249,400005488,10007563
1671370762.3413229,400005488,10007563
1670955901.311492,400005489,10006033
1670835529.3359921,400005491,10005167
1670838194.2982759,400005491,10005167
1670840936.270529,400005493,10009333
1670918024.343574,400005493,10009333
1670918680.34364,400005493,10009333
1671018399.314734,400005493,10009333
1671527076.32765,400005493,10009333
1671562697.36739,400005493,10009333
1671549083.340399,400005494,10007375
1671549317.340416,400005494,10007375
1671455147.29677,400005495,10009272
1671455159.29679,400005495,10009272
1671437399.26355,400005496,10006581
1671531250.379427,400005496,10006581
1670840638.2704351,400005498,10003971
1671113285.3220079,400005500,10003051
1671113390.3616619,400005500,10003051
1671113917.3617029,400005500,10003051
1670853866.3016911,400005503,10003871
1670834498.335752,400005504,10002874
1670848877.30098,400005505,10006337
1671559411.36524,400005506,10002344
1671562933.36749,400005506,10002344
1671204693.3276119,400005508,10001657
1671212341.338609,400005508,10001657
1671276828.3294771,400005508,10001657
1671034806.3560231,400005509,10003960
1670965816.3120079,400005510,10004781
1670847560.2721529,400005511,10003872
1670848270.3392479,400005511,10003872
1671530906.33827,400005511,10003872
1670951554.310797,400005513,10000959
1670933489.1481,400005518,10007206
1670933863.318294,400005518,10007206
1670836980.3363709,400005520,10000547
1670837107.2695391,400005520,10000547
1670930068.56,400005522,10005764
1670952491.3498521,400005523,10004136
1671017664.3247919,400005524,10001179
1671103914.3602321,400005524,10001179
1671543813.3811569,400005524,10001179
1671123064.362654,400005526,10005308
1671114713.3617661,400005528,10005002
1671447889.3441319,400005528,10005002
1671275611.3397679,400005529,10009325
1671218033.368505,400005530,10001311
1671027695.9691,400005531,10004469
1671047107.357363,400005532,10005885
1671088539.3577759,400005534,10004129
1671123776.362736,400005534,10004129
1671125879.3630071,400005534,10004129
1671286881.3699591,400005535,10008109
1671261150.339318,400005536,10004106
1670940778.3193049,400005537,10009264
1671467213.346482,400005538,10008065
1671452695.3752611,400005539,10001616
1671027236.355128,400005541,10003282
1671282894.36985,400005542,10001383
1671536305.339169,400005543,10007061
1670869736.3426061,400005544,10004664
1670872838.275836,400005546,10009197
1671551114.35679,400005549,10001107
1670867868.3038919,400005550,10007807
1670864053.3032279,400005551,10004917
1671105678.3313749,400005553,10003120
1671025414.354996,400005554,10007867
1671397499.3418019,400005556,10003743
1671450331.28846,400005557,10006712
1670954258.3213561,400005558,10007015
1670954817.488,400005558,10007015
1670954939.4895,400005558,10007015
1670920748.3052449,400005559,10008558
1671223552.3288181,400005560,10006605
1671443870.3433659,400005562,10008492
1670870308.3426781,400005566,10000182
1670939397.308944,400005568,10004906
1670939509.347887,400005568,10004906
1671549634.35533,400005568,10004906
1671562758.3827569,400005570,10005485
1671563139.352247,400005570,10005485
1670857828.3123069,400005574,10007885
1670858112.2736709,400005574,10007885
1671210603.338448,400005575,10006820
1670845357.300113,400005577,10004660
1671456058.345401,400005578,10004467
1671279682.3697159,400005579,10006170
1671304699.24692,400005579,10006170
1670783863.334801,400005580,10009322
1670842094.270829,400005581,10008696
1670842120.3093979,400005581,10008696
1670842616.299453,400005581,10008696
1670842664.3378689,400005581,10008696
1671018739.3148091,400005582,10004486
1671281256.3400221,400005582,10004486
1670860237.3025351,400005583,10008832
1670950399.320715,400005584,10006257
1670951796.4395,400005584,10006257
1670955496.3215079,400005584,10006257
1670956234.3115311,400005584,10006257
1670956969.512,400005584,10006257
1671534020.338794,400005584,10006257
1671440967.3729241,400005585,10008222
1671544260.35105,400005585,10008222
1671529659.33191,400005588,10004007
1671040771.317606,400005589,10006680
1670844136.3099489,400005590,10002360
1671296378.3300519,400005590,10002360
1671574718.3524621,400005590,10002360
1671476435.33684,400005591,10004514
1670841524.2991631,400005592,10000816
1670844170.3099549,400005592,10000816
1671178762.18535,400005592,10000816
1671527451.33775,400005593,10009005
1671528994.348547,400005593,10009005
1671448174.3336279,400005594,10008847
1671562980.3416629,400005596,10001550
1671563035.3522429,400005596,10001550
1671563276.36761,400005596,10001550
1671179543.3348191,400005597,10007523
1671567581.352386,400005597,10007523
1670931651.993,400005601,10003444
1670840568.298918,400005602,10004504
1670843242.30971,400005602,10004504
1671460988.335289,400005602,10004504
1671531039.338299,400005603,10002333
1670843501.3381021,400005604,10002558
1671535124.3402,400005608,10003655
1671101533.320255,400005610,10007463
1670837752.3365591,400005611,10009290
1671478168.3369131,400005612,10003874
1670862035.3028531,400005613,10005111
1671276341.23811,400005614,10004370
1671305937.340647,400005614,10004370
1671556846.3823409,400005615,10005586
1670935739.318651,400005616,10006274
1670843341.338057,400005617,10006608
1671019784.8697,400005617,10006608
1671525357.3785679,400005619,10002626
1671131157.3236949,400005620,10005035
1671563746.3416979,400005620,10005035
1671044785.3281469,400005621,10000178
1670940463.3091071,400005622,10004893
1670940975.348057,400005622,10004893
1670941212.2706,400005622,10004893
1670941220.2707,400005622,10004893
1670941648.2757,400005622,10004893
1670943231.2925,400005622,10004893
1670943287.3094039,400005622,10004893
1671016697.3246009,400005622,10004893
1671031409.3163531,400005622,10004893
1671040503.3175631,400005622,10004893
1670835685.336025,400005623,10004434
1670855599.2733769,400005623,10004434
1670960909.3118479,400005625,10000437
1671103920.14689,400005625,10000437
1671103990.3602509,400005625,10000437
1671141724.3637481,400005625,10000437
1671534358.338834,400005625,10000437
1671276989.36959,400005626,10008907
1671287797.3298309,400005626,10008907
1671562758.3522329,400005628,10004245
1671106120.3606629,400005629,10007525
1671536881.380378,400005629,10007525
1670952089.3109159,400005630,10006617
1671557480.351824,400005630,10006617
1670846560.338841,400005632,10007173
1671549386.3404231,400005634,10005584
1670763389.3062229,400005635,10002454
1670836610.307981,400005636,10006535
1670855634.3120229,400005639,10007338
1671202947.21649,400005642,10005903
1671458701.3759229,400005642,10005903
1671460810.376112,400005642,10005903
1671460920.33528,400005642,10005903
1671465153.30648,400005642,10005903
1671468784.346679,400005642,10005903
1670924865.3448329,400005643,10003824
1670926433.3165691,400005643,10003824
1670927002.316704,400005643,10003824
1670928131.306706,400005643,10003824
1671537169.3498311,400005643,10003824
1671555933.35166,400005643,10003824
1671557181.36335,400005643,10003824
1671557297.3518021,400005643,10003824
1671275590.369508,400005644,10006810
1671126853.17488,400005646,10000981
1671107739.3609459,400005650,10008870
1671546731.35279,400005652,10007723
1671392112.371757,400005653,10007484
1670940449.309104,400005654,10001153
1671092420.3288741,400005654,10001153
1671092526.3581569,400005654,10001153
1671093401.3290019,400005654,10001153
1671093488.3290229,400005654,10001153
1671007450.3517711,400005655,10008990
1671537504.34356,400005657,10003523
1670837825.3082941,400005659,10008969
1671051890.357513,400005660,10008233
1670832372.335392,400005661,10007244
1670914398.3433981,400005663,10009210
1670999669.3511131,400005663,10009210
1670771263.2676909,400005664,10006890
1670788068.26807,400005664,10006890
1670788091.33489,400005664,10006890
1670856727.340476,400005664,10006890
1671049299.11973,400005665,10005233
1671123730.3334539,400005666,10002673
1671553273.3513429,400005667,10004155
1671377609.3310549,400005669,10005804
1671191691.3662879,400005670,10000184
1671218680.32866,400005670,10000184
1671191958.336741,400005671,10005766
1671192022.3367541,400005671,10005766
1671455425.334789,400005675,10003549
1671455469.3347981,400005675,10003549
1671460340.30181,400005675,10003549
1671477655.31872,400005675,10003549
1671103861.331008,400005676,10009123
1670860642.2740159,400005678,10002689
1670862472.31307,400005678,10002689
1671451328.34476,400005678,10002689
1671451662.3750639,400005678,10002689
1670834767.33582,400005679,10007019
1671097889.3298559,400005680,10003834
1671011210.3524859,400005681,10002172
1671015819.32443,400005682,10007067
1671444660.3435221,400005682,10007067
1671445618.27838,400005682,10007067
1671185336.3252709,400005683,10005398
1670846698.3388741,400005685,10003318
1670928600.3068421,400005690,10001619
1671218459.22845,400005695,10000140
1671003735.3512721,400005696,10000207
1671122075.3625159,400005696,10000207
1670833963.3356409,400005697,10008710
1670856562.273483,400005697,10008710
1670869929.275562,400005697,10008710
1670932177.1127,400005697,10008710
1671096116.3295331,400005697,10008710
1670870747.304255,400005698,10006683
1671467202.3464789,400005699,10004589
1671096322.3588431,400005702,10007264
1671454208.375474,400005703,10001632
1671454940.345289,400005703,10001632
1671455023.29661,400005703,10001632
1671536141.380259,400005705,10008380
1671528649.348489,400005706,10002497
1671182011.1893,400005707,10001965
1670837811.3082891,400005710,10002899
1671109687.3320119,400005711,10009292
1671111986.3323021,400005711,10009292
1671122278.16943,400005711,10009292
1671182609.19012,400005711,10009292
1670946210.309798,400005712,10005418
1670864648.341779,400005713,10005195
1671045855.3282089,400005713,10005195
1671190733.3262091,400005714,10000240
1671030507.3554571,400005715,10006578
1670933297.3079481,400005716,10005603
1670871990.275773,400005717,10006684
1670872146.3428421,400005717,10006684
1671123335.17076,400005717,10006684
1671123445.3334119,400005717,10006684
1671472873.3365779,400005717,10006684
1671550071.351038,400005717,10006684
1671553115.35868,400005717,10006684
1670837867.3083069,400005718,10002003
1671014232.3530951,400005719,10005283
1671180620.334939,400005720,10005524
1671461551.376188,400005721,10004332
1670760889.2960479,400005723,10005635
1671541555.34901,400005724,10008873
1671441161.26952,400005725,10002197
1671463514.3764019,400005725,10002197
1671471174.314,400005725,10002197
1671471395.377306,400005725,10002197
1671470991.3363869,400005727,10008328
1671544793.3506279,400005728,10001132
1671199025.3375649,400005729,10006675
1670840336.3089471,400005730,10005566
1670841483.2991519,400005730,10005566
1670843122.3379891,400005730,10005566
1670846976.338949,400005730,10005566
1670955878.3215561,400005731,10007064
1670960721.321939,400005731,10007064
1670961323.321955,400005731,10007064
1671036831.327215,400005733,10004878
1670871951.3043411,400005734,10001157
1670871990.342824,400005734,10001157
1670848121.272295,400005735,10008203
1671181179.335022,400005736,10005900
1671197421.366986,400005736,10005900
1671449251.28606,400005736,10005900
1671464505.346168,400005736,10005900
1671534994.3389471,400005736,10005900
1671038902.11106,400005737,10001990
1671038925.11109,400005737,10001990
1671448549.374485,400005737,10001990
1671452057.29151,400005737,10001990
1671020489.315125,400005739,10002283
1670867931.2753019,400005740,10000588
1671462594.30382,400005741,10002144
1671524356.3241,400005741,10002144
1671524794.32465,400005741,10002144
1671524909.33744,400005741,10002144
1670836334.307915,400005742,10002446
1670939715.347918,400005743,10002109
1671261839.3689821,400005744,10004629
1671277408.23867,400005745,10002547
1671277752.36963,400005745,10002547
1671271530.3292351,400005746,10000709
1670928579.3456881,400005747,10005433
1671472712.377445,400005748,10003320
1671295480.3701861,400005749,10006185
1671369809.3309181,400005749,10006185
1671461017.30244,400005749,10006185
1671461144.3458359,400005749,10006185
1670863072.274441,400005750,10005244
1671550319.3816569,400005751,10002176
1670842160.270854,400005753,10009168
1670862132.274276,400005754,10000573
1670865669.3035209,400005754,10000573
1670866006.3137491,400005754,10000573
1671037033.3272531,400005757,10004474
1671452719.375267,400005757,10004474
1671112514.361593,400005758,10005074
1671118658.16533,400005758,10005074
1671132894.3635459,400005760,10004040
1671133090.3237929,400005760,10004040
1671048065.11935,400005761,10003487
1671303442.370455,400005761,10003487
1671305311.3302951,400005761,10003487
1671306896.330327,400005761,10003487
1671307142.3303361,400005761,10003487
1671307922.370569,400005761,10003487
1671308002.3406889,400005761,10003487
1671358226.34101,400005761,10003487
1671383066.3716,400005761,10003487
1671390681.371736,400005761,10003487
1671012844.32382,400005762,10007555
1671197590.21238,400005762,10007555
1671559973.38259,400005763,10006302
1671562150.352196,400005763,10006302
1670840667.2989531,400005765,10004429
1671014029.7584,400005765,10004429
1671014072.3139169,400005765,10004429
1671477904.347424,400005766,10008321
1671527048.348274,400005766,10008321
1671527199.337723,400005766,10008321
1671300401.24569,400005767,10007678
1670930404.677,400005769,10005682
1671123111.333385,400005770,10006159
1671218404.368526,400005770,10006159
1671564411.36805,400005770,10006159
1670833495.335572,400005771,10001588
1670833793.2687449,400005771,10001588
1670838124.2982619,400005771,10001588
1671482000.3475311,400005772,10000536
1671459513.335156,400005773,10002251
1671533408.379802,400005773,10002251
1670927942.3168941,400005774,10007403
1670944979.3141,400005776,10006131
1671522824.347765,400005777,10005290
1671549410.350981,400005777,10005290
1670933320.307961,400005778,10006549
1671020658.888,400005779,10002476
1671281991.3296831,400005781,10006864
1670923580.3057749,400005782,10002664
1671033688.355834,400005782,10002664
1671449407.28636,400005783,10000914
1671467337.30918,400005784,10008730
1671467373.3465061,400005784,10008730
1671467886.336045,400005784,10008730
1671469733.3770909,400005784,10008730
1671470257.3771551,400005784,10008730
1671523352.337256,400005784,10008730
1671524790.3374219,400005784,10008730
1670863640.313278,400005786,10000604
1671010975.6977,400005786,10000604
1670862791.3131249,400005787,10008097
1670863255.27449,400005787,10008097
1671542093.381031,400005789,10003765
1671066732.3576391,400005791,10002578
1670848837.27247,400005793,10001287
1671526137.3786881,400005794,10008639
1670852644.3399751,400005795,10002808
1670940401.3479979,400005795,10002808
1670941338.309207,400005795,10002808
1670944489.3484509,400005795,10002808
1671207297.3676779,400005796,10006908
1671207486.22029,400005796,10006908
1671573204.34184,400005797,10005258
1670946475.348743,400005799,10007196
1671129292.17747,400005799,10007196
1671215307.3387949,400005799,10007196
1671284686.340131,400005799,10007196
1671372328.3413589,400005799,10007196
1671454931.3347361,400005799,10007196
1671464894.34621,400005799,10007196
1671464950.3765211,400005799,10007196
1671465213.335705,400005799,10007196
1671523369.3783391,400005799,10007196
1670947005.3437,400005800,10002702
1671526513.3481951,400005800,10002702
1671522932.347774,400005801,10003686
1671532982.33865,400005801,10003686
1670844672.310077,400005802,10003359
1670844689.3383939,400005802,10003359
1670845745.27172,400005802,10003359
1670845981.3002679,400005802,10003359
1670841885.270772,400005803,10004569
1670841982.2708039,400005803,10004569
1671005417.3514509,400005804,10000191
1670926563.306366,400005805,10000539
1670778060.296438,400005806,10007478
1670835693.2976611,400005806,10007478
1671179224.364243,400005809,10001887
1670855451.311995,400005810,10004131
1670941389.348103,400005811,10003452
1670941711.3481359,400005811,10003452
1671547202.34024,400005811,10003452
1670930473.3072481,400005812,10008900
1670930592.3175061,400005812,10008900
1670931270.3177061,400005812,10008900
1671302272.330214,400005813,10000117
1671527102.32769,400005813,10000117
1670834387.3074729,400005814,10006110
1670837626.3082421,400005814,10006110
1670840162.3088951,400005814,10006110
1670921910.3156209,400005814,10006110
1671016946.3246541,400005814,10006110
1671116383.332653,400005814,10006110
1671179390.18595,400005814,10006110
1671199953.337631,400005814,10006110
1670869707.3142769,400005815,10003409
1670950076.3494,400005815,10003409
1670950658.3495121,400005815,10003409
1671292764.24345,400005817,10006047
1671294867.3299961,400005817,10006047
1671301294.3703671,400005817,10006047
1671096113.358799,400005818,10000822
1671002871.322268,400005819,10007286
1671006993.312567,400005819,10007286
1671037041.31709,400005819,10007286
1671090726.32869,400005820,10005959
1671552835.35843,400005821,10005510
1671017907.353826,400005822,10005093
1670855295.340302,400005824,10009063
1670790422.268111,400005825,10002743
1670791140.3068061,400005825,10002743
1670842867.309612,400005825,10002743
1671447831.3441169,400005826,10001572
1671263991.369019,400005827,10005994
1671264989.369046,400005827,10005994
1671396346.37184,400005827,10005994
1671045876.11825,400005828,10004005
1671563261.3522539,400005829,10005447
1670859728.273895,400005830,10008690
1670862036.2742529,400005830,10008690
1670853692.3117771,400005831,10008756
1670853751.273191,400005831,10008756
1670855819.30193,400005831,10008756
1671013871.324029,400005831,10008756
1670937630.3189361,400005832,10005405
1671452211.334343,400005833,10001260
1671297840.3404169,400005834,10002801
1670756237.267242,400005835,10001564
1670841250.3375249,400005836,10009278
1671048678.357429,400005837,10004825
1671301128.3301749,400005837,10004825
1671479417.31926,400005837,10004825
1670937803.318964,400005838,10002545
1671098956.3197839,400005838,10002545
1671452191.3449039,400005839,10004679
1671452890.3344531,400005839,10004679
1670866939.3037541,400005841,10005833
1671459263.30068,400005842,10005036
1671440684.26862,400005844,10004500
1670851843.3115389,400005845,10001509
1670867299.2751861,400005846,10007449
1671125622.17342,400005847,10004403
1671217513.22791,400005847,10004403
1670942883.348254,400005848,10002739
1671032373.316463,400005848,10002739
1671032856.3557379,400005848,10002739
1671117674.322366,400005849,10002149
1671009638.3231649,400005850,10006083
1671094803.3292749,400005852,10000891
1671187667.19833,400005853,10002147
1670748964.3337989,400005854,10001910
1670943722.299,400005854,10001910
1670835126.2690229,400005855,10001440
1670835382.3359649,400005855,10001440
1671178158.3641551,400005855,10001440
1670832772.2971039,400005856,10008965
1671043741.3179109,400005857,10005618
1670945186.348531,400005858,10008187
1670945306.3485451,400005858,10008187
1670861321.302712,400005861,10001095
1670861413.2741489,400005861,10001095
1670861542.3128991,400005861,10001095
1670862266.341346,400005861,10001095
1671099356.13825,400005862,10007409
1670835860.307801,400005864,10001669
1670852573.3399651,400005865,10004280
1670852840.2730761,400005865,10004280
1671130087.3633621,400005866,10000042
1671528872.348527,400005867,10006538
1671529384.3380339,400005867,10006538
1671479515.3778689,400005868,10004207
1671013559.323962,400005869,10002609
1671264221.369024,400005869,10002609
1671265726.369065,400005869,10002609
1671460332.3760729,400005869,10002609
1671553096.35866,400005869,10002609
1670874032.275923,400005871,10003717
1670874780.2759571,400005871,10003717
1671563284.341671,400005871,10003717
1671557922.3824251,400005872,10000749
1671558328.3413129,400005872,10000749
1670773831.30649,400005874,10008543
1671116644.332674,400005875,10003206
1671126518.3630731,400005876,10008674
1670872770.2758319,400005877,10007308
1670958015.3217859,400005877,10007308
1671007379.322757,400005878,10009164
1671286538.3401761,400005879,10004823
1670853427.273145,400005880,10000808
1670858955.273777,400005880,10000808
1670919077.276536,400005880,10000808
1670921250.3155191,400005880,10000808
1670939445.308954,400005880,10000808
1670939716.3191681,400005880,10000808
1670952226.349798,400005880,10000808
1670952787.4562,400005880,10000808
1671011838.7153,400005880,10000808
1671012137.3236711,400005880,10000808
1671012144.323674,400005880,10000808
1671021791.3255479,400005880,10000808
1671031179.3555329,400005880,10000808
1671032150.3556521,400005880,10000808
1671114092.3324659,400005880,10000808
1671126919.3631189,400005881,10002106
1671212748.3283119,400005881,10002106
1671213361.368221,400005881,10002106
1671558499.35193,400005883,10005510
1670924460.344748,400005887,10000074
1671010492.3233449,400005888,10004360
1670777065.26783,400005889,10000438
1670935879.347414,400005889,10000438
1670935912.3084891,400005889,10000438
1671089070.32859,400005890,10003080
1671022773.3256891,400005891,10007143
1671116565.332665,400005893,10007551
1671191513.366267,400005894,10006408
1670767361.267596,400005895,10000272
1670777902.2964339,400005895,10000272
1670848502.300879,400005895,10000272
1671020535.8851,400005895,10000272
1671032690.316499,400005895,10000272
1671134636.323838,400005895,10000272
1671298346.37027,400005896,10002271
1671450758.334105,400005900,10003688
1671546123.350718,400005900,10003688
1670852858.2730811,400005901,10000864
1671570478.3418119,400005902,10007419
1670928269.306752,400005903,10005622
1670929125.306952,400005903,10005622
1671034473.355952,400005903,10005622
1671548824.35456,400005903,10005622
1671007964.6363,400005905,10001052
1671022391.3256421,400005905,10001052
1670832046.335357,400005906,10006892
1670932176.1126,400005907,10002876
1671457940.345576,400005908,10008132
1671043538.3571551,400005909,10009087
1671043605.3571589,400005909,10009087
1671043679.3179049,400005909,10009087
1671538420.3449,400005910,10000372
1671091599.32877,400005912,10002877
1671092193.12547,400005912,10002877
1670840430.308974,400005913,10006272
1670841430.3092279,400005913,10006272
1670847144.2720549,400005913,10006272
1671174878.334496,400005914,10007623
1671039414.327601,400005915,10007917
1670954614.350188,400005916,10001569
1671042748.3178239,400005917,10000995
1671457246.375788,400005917,10000995
1671457557.37582,400005917,10000995
1670913499.3047171,400005918,10001232
1670916082.3149519,400005918,10001232
1670918373.3049271,400005918,10001232
1671217589.338928,400005919,10006166
1671107854.3609741,400005921,10004967
1671572892.36954,400005923,10006156
1671094447.12941,400005925,10005730
1671094553.12969,400005925,10005730
1671113147.3616409,400005925,10005730
1671113701.36168,400005925,10005730
1671113868.361697,400005925,10005730
1671114198.16139,400005925,10005730
1670849571.3011041,400005926,10002409
1670931438.3177559,400005926,10002409
1671552815.3584,400005926,10002409
1671552914.3512969,400005926,10002409
1671127159.363137,400005927,10007306
1671110487.3613689,400005928,10004776
1671110711.321784,400005928,10004776
1671271437.23587,400005928,10004776
1671275414.329407,400005928,10004776
1671275500.23772,400005928,10004776
1671544295.3811989,400005928,10004776
1671186165.325422,400005929,10005714
1671188693.20019,400005929,10005714
1671188803.33621,400005929,10005714
1670838568.269932,400005933,10004693
1670922272.3156979,400005933,10004693
1671194668.3267479,400005934,10001163
1671194883.326791,400005934,10001163
1671007151.312608,400005935,10007305
1671023638.354809,400005935,10007305
1671101354.1421,400005936,10002766
1671101406.3305371,400005936,10002766
1671182803.3647659,400005937,10004949
1671448874.3337741,400005937,10004949
1670839079.2700591,400005938,10003009
1671029950.3553891,400005940,10000296
1671096477.358875,400005940,10000296
1671097167.3589859,400005940,10000296
1671135319.3238609,400005943,10001726
1671179915.1867,400005943,10001726
1671179951.364336,400005943,10001726
1671179974.36434,400005943,10001726
1671181434.324693,400005943,10001726
1671181481.335057,400005943,10001726
1671181556.18863,400005943,10001726
1671181600.3645611,400005943,10001726
1670857037.3405111,400005944,10004646
1670755907.2958879,400005945,10005597
1670757719.3340919,400005945,10005597
1670771380.296315,400005945,10005597
1670953936.3500741,400005945,10005597
1670954026.350086,400005945,10005597
1670956662.350419,400005945,10005597
1670956719.3115921,400005945,10005597
1670956735.3504319,400005945,10005597
1671039682.31745,400005945,10005597
1671107633.15373,400005945,10005597
1671468683.3111,400005945,10005597
1670837300.269603,400005946,10000119
1670922764.305613,400005946,10000119
1670846191.338753,400005947,10007172
1671266841.329051,400005948,10000534
1671266904.23401,400005948,10000534
1671567511.3523819,400005949,10005380
1670864136.313375,400005950,10002329
1671469858.336272,400005952,10004952
1671466652.3358891,400005954,10006782
1670838520.2699151,400005956,10001315
1670841898.3093331,400005957,10001039
1670841951.337718,400005957,10001039
1671281500.3296609,400005957,10001039
1671548912.350934,400005958,10006005
1670831549.2969589,400005959,10006316
1671190648.3261931,400005960,10004595
1671190704.366127,400005960,10004595
1670852295.2730069,400005961,10007031
1670852944.3116839,400005961,10007031
1670855922.3403771,400005961,10007031
1671554284.3514731,400005962,10005926
1671438767.3424139,400005963,10007492
1670864621.313452,400005964,10002938
1671469852.3468,400005964,10002938
1671012945.7381,400005966,10000052
1670949743.32057,400005967,10009286
1670928368.3456359,400005968,10000639
1671008983.6575,400005968,10000639
1671540042.34733,400005970,10006501
1671227663.3687561,400005971,10001683
1670935342.34731,400005973,10005731
1670938049.2353,400005973,10005731
1670951804.310854,400005973,10005731
1670953819.311218,400005973,10005731
1671047048.357358,400005973,10005731
1671128617.3339789,400005973,10005731
1671361400.34109,400005974,10002698
1670837671.336535,400005975,10008508
1670941519.309226,400005977,10002785
1671210786.3679831,400005978,10000903
1671211361.368031,400005978,10000903
1671541652.34912,400005978,10000903
1670937363.34762,400005980,10001396
1670779554.306608,400005981,10001124
1670779802.3347061,400005981,10001124
1670780843.3347349,400005981,10001124
1671034033.3558841,400005984,10005846
1671444601.343509,400005985,10004780
1671014040.324064,400005987,10008829
1671534663.380017,400005988,10001962
1670917908.276423,400005989,10001680
1670956075.311517,400005989,10001680
1671027340.3261061,400005993,10008529
1670946391.3199511,400005995,10008042
1671011264.323493,400005996,10003383
1671529381.379164,400005998,10001810
1671045317.3281751,400005999,10006980
1670755620.3340051,400006000,10008379
1670756582.33405,400006000,10008379
1671186497.3254809,400006001,10005718
1671022742.354708,400006002,10005020
1671023155.354764,400006002,10005020
1671014006.313899,400006003,10007458
1671035343.10586,400006004,10003434
1671548225.3403251,400006006,10003142
1671548685.350909,400006006,10003142
1670886797.34327,400006009,10006477
1670947101.348841,400006010,10000443
1671122687.3229129,400006010,10000443
1671105587.14984,400006011,10005468
1670951713.3108361,400006012,10002694
1671217652.33893,400006012,10002694
1671217717.3684909,400006012,10002694
1670952100.3497729,400006013,10005621
1671093546.12773,400006014,10000990
1671357785.341001,400006015,10006090
1670867724.2752621,400006016,10002735
1671020116.8763,400006017,10009202
1671473871.3775439,400006019,10004593
1671474960.37764,400006019,10004593
1671201571.3673179,400006020,10002104
1671201592.3377509,400006020,10002104
1671201608.367321,400006020,10002104
1670919816.27664,400006022,10005434
1670920228.3438711,400006022,10005434
1671094487.3190191,400006022,10005434
1671095836.3587639,400006022,10005434
1671117837.3223751,400006022,10005434
1671118233.16499,400006022,10005434
1671380656.331095,400006024,10005331
1670923394.2772989,400006025,10005094
1671120390.3622839,400006027,10005923
1671317821.33048,400006029,10008088
1671039271.11174,400006030,10007541
1671039355.3174109,400006030,10007541
1671040151.35677,400006030,10007541
1671040456.3568089,400006030,10007541
1671014126.35306,400006032,10006711
1671125042.17267,400006032,10006711
1671384535.25702,400006032,10006711
1671398213.3718679,400006032,10006711
1671022050.9118,400006033,10001495
1670749607.3338211,400006034,10004042
1671189639.3260181,400006035,10004032
1670880248.343189,400006037,10008532
1670916380.276319,400006037,10008532
1671043900.31793,400006039,10009200
1671184354.36502,400006039,10009200
1671478260.347441,400006040,10004814
1671563179.36754,400006040,10004814
1670843538.309793,400006041,10007983
1670843748.2712491,400006041,10007983
1671021539.3153241,400006042,10000033
1670856049.301955,400006043,10009324
1671011573.313406,400006043,10009324
1671011990.3134911,400006043,10009324
1671187005.33595,400006045,10008400
1670930881.3462241,400006046,10007455
1670931019.3462689,400006046,10007455
1671105103.331238,400006046,10007455
1671571656.3524411,400006047,10002500
1671471421.34697,400006048,10002458
1670930716.752,400006049,10000401
1671014035.3240609,400006049,10000401
1670844552.3383679,400006050,10004989
1670955170.3214691,400006051,10007416
1671094689.13003,400006052,10007137
1671538454.3500021,400006053,10006588
1671547860.3814671,400006053,10006588
1670954618.4858,400006055,10001088
1670954794.3214159,400006055,10001088
1671130473.3633969,400006055,10001088
1671553372.35899,400006055,10001088
1671553927.340879,400006055,10001088
1670864952.313519,400006057,10009039
1671047267.3573749,400006058,10005362
1671047325.31813,400006058,10005362
1671105300.14939,400006060,10001010
1670746237.3058231,400006061,10009042
1671262208.23274,400006061,10009042
1670780816.2965169,400006062,10001838
1670934586.3184619,400006062,10001838
1671118384.3620861,400006063,10008820
1671100322.330303,400006064,10007320
1671446888.28115,400006064,10007320
1671037521.3564219,400006065,10003031
1670911721.343359,400006066,10002927
1671446386.3740571,400006067,10001547
1670955158.3502531,400006068,10006273
1671047706.11912,400006070,10000889
1670836334.2978139,400006071,10003179
1671447189.3334451,400006072,10001722
1671448011.28364,400006072,10001722
1671372267.341357,400006073,10005768
1671185909.3253789,400006074,10001327
1671187469.365593,400006074,10001327
1671201089.33772,400006076,10003407
1670857658.312274,400006078,10000521
1670858138.273674,400006078,10000521
1671183537.324995,400006080,10000813
1671534377.37997,400006080,10000813
1671549241.340405,400006080,10000813
1671549655.340445,400006080,10000813
1671549784.381619,400006080,10000813
1670784576.3348191,400006082,10001098
1671456237.37569,400006084,10008190
1671466306.3766689,400006084,10008190
1671209842.22237,400006086,10004722
1671188083.19904,400006087,10008800
1671380822.3311,400006088,10000185
1671365648.371223,400006090,10003712
1671018000.324863,400006092,10002620
1671182416.3647161,400006093,10008898
1671353327.25041,400006093,10008898
1671451019.334146,400006093,10008898
1670922307.3442831,400006095,10006135
1671437230.26327,400006095,10006135
1671449205.333823,400006095,10006135
1671449946.3747931,400006095,10006135
1670876670.3045731,400006096,10006314
1670921014.3440211,400006097,10000863
1670921522.3155611,400006097,10000863
1670921678.3441551,400006097,10000863
1670921705.305407,400006097,10000863
1671445886.3739491,400006098,10003076
1671447095.28165,400006098,10003076
1671447147.28172,400006098,10003076
1671099516.3198979,400006099,10006475
1671100402.14017,400006099,10006475
1671102882.360044,400006099,10006475
1670848825.300967,400006100,10009165
1670860630.3127351,400006101,10000150
1670969029.312047,400006102,10008148
1671435368.3721769,400006103,10007215
